Student_ID,Enrollment_Date,Region,City,Course_Name,Learning_Mode,Fees_Paid,Attendance_Percent,Course_Status,Placement_Status
4048911,2023-11-06,South,Bangalore,Python,Online,64263,47,Dropped,Not Eligible
4048912,2024-06-19,North,Delhi,Python,Offline,50452,55,Ongoing,Not Eligible
4048913,2023-03-26,East,Kolkata,AI / ML,Online,120378,46,Dropped,Not Eligible
4048914,2021-12-16,Central,Bhopal,Data Science,Hybrid,114445,33,Completed,Not Placed
4048915,2021-11-14,West,Mumbai,Python,Online,84058,73,Completed,Not Placed
4048916,2024-02-01,North,Chandigarh,Web Development,Online,82166,68,Completed,Placed
4048917,2024-08-15,East,Kolkata,Data Science,Online,123163,54,Ongoing,Not Eligible
4048918,2023-01-29,North,Chandigarh,Data Science,Online,119727,44,Completed,Not Placed
4048919,2023-06-09,Central,Bhopal,AI / ML,Hybrid,137939,44,Completed,Not Placed
4048920,2021-05-23,Central,Indore,Cloud Computing,Offline,91664,70,Completed,Not Placed
4048921,2023-09-16,East,Bhubaneswar,Python,Online,50642,55,Dropped,Not Eligible
4048922,2022-11-10,West,Mumbai,Cyber Security,Online,91083,65,Completed,Not Placed
4048923,2023-03-01,West,Ahmedabad,AI / ML,Offline,119449,66,Completed,Placed
4048924,2023-10-31,East,Kolkata,Web Development,Offline,47942,28,Ongoing,Not Eligible
4048925,2024-01-29,West,Mumbai,Data Science,Online,126646,71,Completed,Not Placed
4048926,2022-07-02,East,Kolkata,Web Development,Hybrid,57621,69,Dropped,Not Eligible
4048927,2024-12-21,North,Delhi,Cloud Computing,Online,92119,58,Completed,Not Placed
4048928,2023-02-07,Central,Indore,Data Science,Offline,109976,57,Ongoing,Not Eligible
4048929,2024-06-17,North,Chandigarh,Data Science,Hybrid,117556,45,Completed,Placed
4048930,2021-04-02,East,Bhubaneswar,Cloud Computing,Offline,97872,80,Dropped,Not Eligible
4048931,2024-01-31,North,Lucknow,AI / ML,Online,121915,54,Completed,Placed
4048932,2022-12-12,West,Mumbai,Cyber Security,Offline,96705,41,Completed,Not Placed
4048933,2024-06-29,West,Pune,Python,Online,63793,74,Completed,Not Placed
4048934,2024-11-25,North,Delhi,Cyber Security,Hybrid,106190,93,Completed,Not Placed
4048935,2024-08-31,West,Pune,Cyber Security,Online,109458,59,Completed,Placed
4048936,2024-01-12,North,Lucknow,Web Development,Online,72615,80,Dropped,Not Eligible
4048937,2022-10-13,South,Bangalore,Web Development,Online,61885,88,Completed,Not Placed
4048938,2023-10-20,Central,Bhopal,Cyber Security,Online,77385,86,Completed,Not Placed
4048939,2023-12-20,South,Bangalore,Cyber Security,Online,106635,64,Dropped,Not Eligible
4048940,2023-05-19,North,Delhi,AI / ML,Online,128090,76,Completed,Placed
4048941,2023-07-07,South,Hyderabad,Python,Hybrid,78325,62,Completed,Not Placed
4048942,2021-07-15,South,Hyderabad,Data Science,Online,118001,42,Completed,Not Placed
4048943,2024-02-17,West,Mumbai,Cyber Security,Offline,102115,73,Completed,Not Placed
4048944,2023-01-22,West,Pune,Data Science,Hybrid,121203,85,Completed,Placed
4048945,2021-06-07,North,Lucknow,Cloud Computing,Online,98364,35,Completed,Not Placed
4048946,2023-11-25,West,Pune,Web Development,Online,66359,29,Completed,Placed
4048947,2023-01-24,South,Hyderabad,AI / ML,Online,118215,65,Completed,Not Placed
4048948,2022-03-13,South,Bangalore,AI / ML,Online,141873,83,Completed,Placed
4048949,2023-09-04,North,Chandigarh,Data Science,Online,127862,55,Completed,Not Placed
4048950,2023-01-11,South,Hyderabad,Cyber Security,Hybrid,87785,100,Dropped,Not Eligible
4048951,2024-05-02,North,Lucknow,Python,Online,60907,78,Ongoing,Not Eligible
4048952,2024-05-14,Central,Indore,Cloud Computing,Hybrid,86261,76,Ongoing,Not Eligible
4048953,2023-04-07,West,Ahmedabad,Python,Online,50274,71,Completed,Not Placed
4048954,2024-07-05,North,Chandigarh,Web Development,Online,78818,71,Completed,Not Placed
4048955,2024-08-23,Central,Indore,Data Science,Offline,121240,76,Completed,Not Placed
4048956,2021-04-10,South,Bangalore,Cyber Security,Online,106890,68,Completed,Placed
4048957,2023-04-11,West,Mumbai,Python,Online,61179,63,Completed,Placed
4048958,2022-09-19,Central,Indore,Cloud Computing,Offline,82409,83,Dropped,Not Eligible
4048959,2024-03-24,North,Lucknow,Web Development,Hybrid,75305,49,Dropped,Not Eligible
4048960,2024-12-10,West,Pune,Cloud Computing,Offline,85064,48,Completed,Not Placed
4048961,2023-02-13,South,Hyderabad,Cloud Computing,Offline,94020,78,Completed,Not Placed
4048962,2024-04-12,North,Chandigarh,Cyber Security,Online,92229,87,Ongoing,Not Eligible
4048963,2024-08-11,West,Ahmedabad,Web Development,Online,69355,64,Ongoing,Not Eligible
4048964,2024-03-04,West,Ahmedabad,Python,Online,62661,65,Completed,Not Placed
4048965,2021-04-28,West,Pune,Data Science,Hybrid,118280,53,Completed,Not Placed
4048966,2024-11-13,Central,Bhopal,Cloud Computing,Online,87191,69,Completed,Not Placed
4048967,2022-04-15,West,Ahmedabad,AI / ML,Online,122936,55,Completed,Placed
4048968,2021-06-18,South,Chennai,AI / ML,Online,121442,50,Completed,Not Placed
4048969,2022-05-06,West,Mumbai,Data Science,Online,127418,55,Completed,Not Placed
4048970,2022-11-06,North,Delhi,AI / ML,Online,128517,39,Ongoing,Not Eligible
4048971,2022-12-02,North,Chandigarh,Web Development,Online,74900,70,Completed,Not Placed
4048972,2022-01-07,North,Lucknow,Data Science,Online,124703,63,Completed,Not Placed
4048973,2024-09-05,South,Hyderabad,Python,Online,74657,77,Completed,Not Placed
4048974,2024-02-28,North,Chandigarh,Python,Offline,46836,58,Dropped,Not Eligible
4048975,2022-06-20,East,Bhubaneswar,Cloud Computing,Online,87611,20,Completed,Not Placed
4048976,2024-04-07,Central,Indore,Cyber Security,Online,91182,51,Dropped,Not Eligible
4048977,2024-05-24,East,Bhubaneswar,Web Development,Online,61768,57,Ongoing,Not Eligible
4048978,2024-04-04,East,Kolkata,Data Science,Offline,115524,76,Completed,Placed
4048979,2022-09-04,East,Kolkata,Python,Online,58362,52,Completed,Placed
4048980,2023-11-30,West,Pune,Python,Offline,47330,96,Completed,Not Placed
4048981,2024-09-25,Central,Indore,AI / ML,Online,124260,61,Completed,Placed
4048982,2023-07-02,West,Ahmedabad,Cyber Security,Offline,84881,63,Completed,Not Placed
4048983,2024-07-12,South,Hyderabad,Cloud Computing,Offline,82873,59,Completed,Placed
4048984,2021-09-13,North,Lucknow,Data Science,Online,124714,44,Completed,Not Placed
4048985,2022-07-16,North,Lucknow,AI / ML,Offline,128146,75,Ongoing,Not Eligible
4048986,2024-09-26,East,Kolkata,Web Development,Offline,91101,70,Completed,Placed
4048987,2024-06-09,West,Mumbai,Cloud Computing,Offline,96146,68,Dropped,Not Eligible
4048988,2021-03-05,West,Mumbai,Data Science,Online,127267,61,Ongoing,Not Eligible
4048989,2021-09-19,South,Hyderabad,Data Science,Hybrid,126450,70,Ongoing,Not Eligible
4048990,2023-10-18,North,Delhi,AI / ML,Offline,120527,72,Completed,Not Placed
4048991,2021-02-08,West,Pune,Web Development,Online,67509,89,Completed,Not Placed
4048992,2024-02-09,East,Bhubaneswar,AI / ML,Hybrid,129752,63,Completed,Not Placed
4048993,2023-06-08,North,Lucknow,Web Development,Offline,67166,55,Completed,Placed
4048994,2023-05-17,East,Bhubaneswar,Cyber Security,Online,92313,67,Completed,Not Placed
4048995,2021-07-24,West,Pune,Cyber Security,Online,97408,80,Completed,Placed
4048996,2023-12-20,West,Mumbai,Python,Online,63911,62,Completed,Placed
4048997,2023-08-12,North,Chandigarh,Cloud Computing,Online,100630,34,Completed,Not Placed
4048998,2024-04-30,Central,Indore,Cyber Security,Online,97059,73,Completed,Not Placed
4048999,2021-03-04,West,Ahmedabad,Web Development,Hybrid,43391,47,Dropped,Not Eligible
4049000,2023-09-17,West,Mumbai,AI / ML,Offline,134671,75,Completed,Placed
4049001,2023-11-29,North,Chandigarh,AI / ML,Online,143749,55,Completed,Not Placed
4049002,2023-11-22,East,Kolkata,Cloud Computing,Online,89064,41,Completed,Not Placed
4049003,2024-06-11,West,Mumbai,Web Development,Online,53958,74,Completed,Placed
4049004,2022-04-13,East,Bhubaneswar,Cloud Computing,Online,80607,39,Dropped,Not Eligible
4049005,2024-11-05,West,Ahmedabad,Web Development,Hybrid,73114,56,Dropped,Not Eligible
4049006,2024-11-21,North,Lucknow,Python,Offline,46781,86,Ongoing,Not Eligible
4049007,2022-11-13,South,Chennai,Cyber Security,Online,92450,67,Ongoing,Not Eligible
4049008,2022-02-27,North,Delhi,Cloud Computing,Offline,90536,65,Completed,Placed
4049009,2021-11-07,South,Bangalore,AI / ML,Hybrid,124606,88,Completed,Not Placed
4049010,2023-06-12,West,Ahmedabad,AI / ML,Hybrid,136311,45,Completed,Not Placed
4049011,2022-11-12,East,Kolkata,Cyber Security,Offline,103752,99,Ongoing,Not Eligible
4049012,2024-01-10,West,Ahmedabad,Cloud Computing,Online,90301,74,Dropped,Not Eligible
4049013,2024-05-29,East,Bhubaneswar,Cloud Computing,Online,87520,55,Completed,Placed
4049014,2022-10-19,South,Chennai,Data Science,Online,126502,62,Completed,Not Placed
4049015,2021-11-01,North,Chandigarh,Python,Offline,58773,50,Completed,Not Placed
4049016,2023-07-02,East,Bhubaneswar,Python,Hybrid,59357,98,Completed,Placed
4049017,2022-12-24,South,Chennai,Cyber Security,Offline,107917,45,Completed,Not Placed
4049018,2022-06-13,West,Mumbai,Python,Online,50543,82,Dropped,Not Eligible
4049019,2024-05-20,West,Ahmedabad,Python,Online,58217,74,Completed,Not Placed
4049020,2023-09-26,North,Chandigarh,Data Science,Offline,118641,69,Completed,Not Placed
4049021,2022-01-25,North,Lucknow,AI / ML,Online,129117,81,Dropped,Not Eligible
4049022,2021-11-04,Central,Bhopal,AI / ML,Offline,122625,83,Completed,Placed
4049023,2024-05-28,Central,Bhopal,Python,Hybrid,62627,70,Dropped,Not Eligible
4049024,2023-05-08,West,Ahmedabad,Python,Online,67468,85,Completed,Not Placed
4049025,2021-08-26,West,Ahmedabad,Python,Offline,48486,46,Ongoing,Not Eligible
4049026,2023-11-25,South,Hyderabad,Data Science,Offline,111079,70,Completed,Placed
4049027,2023-03-16,West,Ahmedabad,Web Development,Hybrid,75452,49,Dropped,Not Eligible
4049028,2023-09-15,South,Bangalore,Data Science,Hybrid,123213,48,Ongoing,Not Eligible
4049029,2023-05-01,North,Chandigarh,Cyber Security,Online,87736,49,Dropped,Not Eligible
4049030,2022-02-08,South,Chennai,Cyber Security,Hybrid,98926,47,Dropped,Not Eligible
4049031,2024-03-24,North,Chandigarh,Python,Hybrid,58028,55,Completed,Not Placed
4049032,2023-11-23,Central,Bhopal,AI / ML,Online,119619,48,Completed,Not Placed
4049033,2022-01-28,North,Chandigarh,Data Science,Online,96696,71,Ongoing,Not Eligible
4049034,2023-11-24,North,Chandigarh,Python,Online,59497,74,Completed,Not Placed
4049035,2023-12-20,South,Hyderabad,AI / ML,Online,138741,52,Completed,Not Placed
4049036,2021-11-19,East,Bhubaneswar,Web Development,Offline,66477,73,Ongoing,Not Eligible
4049037,2022-11-09,West,Ahmedabad,AI / ML,Hybrid,143950,56,Completed,Placed
4049038,2023-06-14,East,Bhubaneswar,Data Science,Online,121244,61,Completed,Not Placed
4049039,2024-04-10,Central,Bhopal,AI / ML,Online,137079,75,Completed,Placed
4049040,2023-01-01,East,Bhubaneswar,Cloud Computing,Online,91470,63,Dropped,Not Eligible
4049041,2024-09-10,South,Chennai,Web Development,Online,73871,100,Dropped,Not Eligible
4049042,2023-04-27,North,Chandigarh,Python,Online,61417,49,Completed,Not Placed
4049043,2022-05-27,West,Pune,Data Science,Online,129651,48,Completed,Not Placed
4049044,2021-04-26,North,Lucknow,Cloud Computing,Offline,92988,85,Completed,Placed
4049045,2023-08-18,Central,Indore,Cyber Security,Online,100747,64,Completed,Not Placed
4049046,2024-09-08,North,Delhi,Data Science,Offline,125580,72,Dropped,Not Eligible
4049047,2022-06-07,West,Pune,Data Science,Offline,104610,63,Completed,Not Placed
4049048,2023-02-11,South,Bangalore,Web Development,Online,68250,46,Dropped,Not Eligible
4049049,2021-11-12,West,Pune,Web Development,Online,60149,76,Dropped,Not Eligible
4049050,2021-07-14,South,Hyderabad,Data Science,Online,119016,60,Ongoing,Not Eligible
4049051,2024-03-27,South,Hyderabad,Web Development,Online,74037,63,Ongoing,Not Eligible
4049052,2023-01-13,North,Chandigarh,Cyber Security,Online,78712,78,Completed,Placed
4049053,2023-05-19,Central,Bhopal,Cyber Security,Online,96828,70,Ongoing,Not Eligible
4049054,2024-11-02,South,Chennai,Web Development,Online,68809,62,Ongoing,Not Eligible
4049055,2023-12-28,South,Hyderabad,Python,Offline,59639,40,Dropped,Not Eligible
4049056,2024-11-27,Central,Bhopal,Web Development,Online,66041,93,Completed,Not Placed
4049057,2022-12-02,West,Ahmedabad,Data Science,Hybrid,121684,88,Ongoing,Not Eligible
4049058,2023-11-29,North,Lucknow,Web Development,Online,71600,52,Completed,Placed
4049059,2021-09-27,West,Pune,Python,Online,66519,61,Completed,Not Placed
4049060,2021-12-08,East,Kolkata,AI / ML,Offline,122458,51,Completed,Not Placed
4049061,2022-09-04,West,Pune,Python,Online,67972,61,Completed,Not Placed
4049062,2024-03-09,South,Chennai,Cloud Computing,Hybrid,88735,62,Completed,Placed
4049063,2023-02-28,South,Bangalore,Python,Offline,62012,22,Completed,Not Placed
4049064,2023-08-12,North,Lucknow,Python,Online,62192,70,Dropped,Not Eligible
4049065,2024-05-08,East,Bhubaneswar,Cloud Computing,Online,102700,80,Ongoing,Not Eligible
4049066,2022-04-21,North,Lucknow,Python,Offline,60739,51,Completed,Not Placed
4049067,2024-09-09,West,Pune,Web Development,Offline,66455,70,Completed,Not Placed
4049068,2023-02-14,North,Chandigarh,Web Development,Online,55296,70,Completed,Not Placed
4049069,2022-11-30,West,Ahmedabad,Web Development,Offline,68448,41,Completed,Not Placed
4049070,2024-02-13,West,Ahmedabad,Cyber Security,Offline,88034,100,Completed,Placed
4049071,2024-03-19,North,Delhi,Python,Hybrid,74318,75,Completed,Placed
4049072,2023-08-02,North,Chandigarh,Cloud Computing,Online,94389,78,Completed,Placed
4049073,2023-10-18,South,Hyderabad,AI / ML,Online,127772,64,Completed,Not Placed
4049074,2023-09-01,North,Chandigarh,Python,Online,48473,45,Completed,Not Placed
4049075,2021-03-20,North,Chandigarh,Data Science,Online,114651,64,Completed,Placed
4049076,2022-04-19,East,Kolkata,Cloud Computing,Online,80352,100,Ongoing,Not Eligible
4049077,2023-05-18,West,Pune,Web Development,Offline,83587,67,Completed,Placed
4049078,2021-09-07,East,Kolkata,Cyber Security,Online,105058,73,Completed,Placed
4049079,2022-06-09,South,Bangalore,AI / ML,Online,133659,94,Completed,Placed
4049080,2022-02-27,East,Bhubaneswar,Python,Online,68777,78,Completed,Placed
4049081,2023-12-01,West,Ahmedabad,Data Science,Hybrid,140936,74,Completed,Placed
4049082,2024-03-17,North,Lucknow,Python,Offline,63147,65,Completed,Not Placed
4049083,2022-04-19,West,Pune,Python,Online,46844,36,Dropped,Not Eligible
4049084,2022-04-26,North,Delhi,Python,Online,70650,84,Ongoing,Not Eligible
4049085,2021-04-16,North,Lucknow,Data Science,Offline,119905,50,Completed,Placed
4049086,2023-07-22,West,Pune,Data Science,Online,109783,61,Dropped,Not Eligible
4049087,2023-08-09,North,Delhi,AI / ML,Online,129521,65,Completed,Placed
4049088,2021-02-27,West,Mumbai,Python,Offline,61968,55,Completed,Not Placed
4049089,2021-05-25,North,Chandigarh,Cyber Security,Hybrid,114297,59,Dropped,Not Eligible
4049090,2021-06-13,West,Ahmedabad,Cloud Computing,Online,77300,75,Dropped,Not Eligible
4049091,2024-10-26,West,Mumbai,Cloud Computing,Online,84143,78,Completed,Not Placed
4049092,2021-01-07,West,Pune,Data Science,Offline,118170,46,Completed,Not Placed
4049093,2022-12-08,South,Bangalore,Cyber Security,Online,94658,66,Completed,Placed
4049094,2021-07-24,East,Kolkata,Web Development,Offline,61851,75,Completed,Placed
4049095,2021-03-14,West,Mumbai,Cyber Security,Online,105859,67,Completed,Not Placed
4049096,2022-10-25,South,Chennai,AI / ML,Online,129037,51,Completed,Placed
4049097,2022-08-08,North,Lucknow,Data Science,Offline,115375,30,Completed,Not Placed
4049098,2021-10-11,West,Ahmedabad,Cyber Security,Hybrid,80826,84,Dropped,Not Eligible
4049099,2022-10-14,South,Hyderabad,Python,Offline,56430,80,Completed,Not Placed
4049100,2022-07-28,South,Chennai,Cloud Computing,Online,97194,69,Ongoing,Not Eligible
4049101,2023-01-06,East,Bhubaneswar,Web Development,Offline,71287,82,Completed,Placed
4049102,2021-11-26,North,Delhi,Data Science,Offline,110528,76,Completed,Not Placed
4049103,2023-03-26,North,Delhi,Web Development,Online,66955,81,Completed,Not Placed
4049104,2023-12-14,Central,Bhopal,Data Science,Online,108368,88,Completed,Placed
4049105,2024-07-23,East,Bhubaneswar,Data Science,Offline,136394,59,Completed,Not Placed
4049106,2024-10-06,West,Ahmedabad,Python,Online,55124,48,Completed,Not Placed
4049107,2023-01-24,North,Delhi,Web Development,Offline,69100,53,Ongoing,Not Eligible
4049108,2021-04-03,West,Pune,Python,Offline,58083,92,Completed,Placed
4049109,2023-11-25,West,Ahmedabad,Cyber Security,Online,102036,74,Completed,Placed
4049110,2022-08-22,North,Delhi,Web Development,Hybrid,62055,60,Completed,Not Placed
4049111,2023-10-02,North,Lucknow,AI / ML,Online,137500,72,Completed,Not Placed
4049112,2022-05-08,Central,Indore,Web Development,Online,78767,51,Completed,Not Placed
4049113,2021-11-29,South,Bangalore,Cyber Security,Online,102003,55,Dropped,Not Eligible
4049114,2021-04-02,East,Bhubaneswar,AI / ML,Hybrid,126446,60,Completed,Not Placed
4049115,2021-07-21,North,Chandigarh,AI / ML,Online,127655,84,Completed,Not Placed
4049116,2021-02-07,West,Ahmedabad,Python,Hybrid,59238,67,Completed,Not Placed
4049117,2021-10-15,North,Chandigarh,AI / ML,Online,135340,76,Ongoing,Not Eligible
4049118,2023-05-01,South,Chennai,Python,Online,51201,80,Ongoing,Not Eligible
4049119,2023-05-04,West,Ahmedabad,Cyber Security,Offline,104970,73,Dropped,Not Eligible
4049120,2024-01-16,North,Chandigarh,Web Development,Online,80309,57,Completed,Placed
4049121,2021-08-08,West,Ahmedabad,Python,Online,64332,52,Ongoing,Not Eligible
4049122,2022-02-16,Central,Bhopal,Data Science,Hybrid,125637,69,Completed,Not Placed
4049123,2023-10-17,South,Chennai,Python,Online,48509,40,Completed,Placed
4049124,2021-06-10,East,Bhubaneswar,Python,Online,82303,81,Ongoing,Not Eligible
4049125,2022-05-25,East,Bhubaneswar,Python,Hybrid,74587,41,Ongoing,Not Eligible
4049126,2021-12-17,West,Mumbai,Python,Online,62316,37,Dropped,Not Eligible
4049127,2024-12-06,West,Pune,Data Science,Online,140132,66,Completed,Placed
4049128,2021-09-25,East,Bhubaneswar,Web Development,Online,53004,60,Completed,Placed
4049129,2023-01-12,Central,Indore,Cloud Computing,Offline,93737,69,Completed,Placed
4049130,2023-10-09,East,Bhubaneswar,Python,Offline,69817,75,Dropped,Not Eligible
4049131,2022-10-04,East,Bhubaneswar,Web Development,Offline,75672,33,Ongoing,Not Eligible
4049132,2024-03-08,North,Lucknow,Web Development,Online,66753,75,Dropped,Not Eligible
4049133,2022-08-28,West,Mumbai,Data Science,Offline,124995,61,Ongoing,Not Eligible
4049134,2023-05-17,North,Lucknow,Cloud Computing,Hybrid,89570,57,Completed,Not Placed
4049135,2023-06-04,East,Kolkata,Data Science,Online,110400,28,Ongoing,Not Eligible
4049136,2024-05-14,North,Chandigarh,AI / ML,Offline,154286,100,Ongoing,Not Eligible
4049137,2024-07-21,East,Kolkata,Data Science,Online,125473,100,Completed,Placed
4049138,2022-08-04,South,Chennai,Web Development,Offline,76684,90,Ongoing,Not Eligible
4049139,2022-04-09,North,Delhi,Web Development,Online,75248,100,Completed,Placed
4049140,2024-09-22,North,Lucknow,Web Development,Hybrid,77192,41,Completed,Placed
